cell_id,vitmae_leiden_macs,Has_DE_Genes
gijdgmeh-1,8,True
gijdlhpd-1,8,True
gijgaigj-1,6,False
gijgbglj-1,8,True
gijjphcp-1,14,False
gijkicbi-1,14,False
gikbigbo-1,14,False
gikbjnbb-1,8,True
gikcgcjo-1,8,True
gikcpoom-1,6,False
gikdgpfn-1,5,False
gikkdnag-1,8,True
gilfkpng-1,14,False
gilghpgj-1,3,False
gilgklkb-1,8,True
gilhbkaf-1,6,False
gilmmngg-1,12,True
gimdepcd-1,15,False
gimhmnlb-1,5,False
gimmobeo-1,11,True
gimndlfa-1,8,True
gimpnpli-1,5,False
ginbkcjo-1,11,True
ginbofhi-1,9,True
ginglgpf-1,8,True
ginjiifm-1,13,True
ginolmgl-1,9,True
gioaalnb-1,9,True
giobmpmb-1,6,False
giocnmap-1,15,False
giocokld-1,7,False
giodllcf-1,2,False
giogjghp-1,5,False
giojnpid-1,8,True
giolbdba-1,8,True
giomhgnd-1,8,True
gipclmhi-1,14,False
gipdedhg-1,5,False
gipdidjb-1,14,False
gipdplln-1,8,True
gipealml-1,9,True
gipghhoc-1,1,True
gipgofph-1,5,False
gipklnob-1,5,False
gipnhjok-1,8,True
gjaacaon-1,8,True
gjabdcpf-1,14,False
gjaccblg-1,14,False
gjacgkhg-1,14,False
gjahclll-1,14,False
gjahljej-1,5,False
gjajfnip-1,8,True
gjakejjg-1,8,True
gjakfghp-1,4,True
gjaknbid-1,14,False
gjalephk-1,5,False
gjalgibg-1,14,False
gjamcdda-1,4,True
gjamfkbk-1,8,True
gjbanile-1,2,False
gjbcdjlm-1,6,False
gjbkphne-1,8,True
gjblehdi-1,8,True
gjbmhoec-1,8,True
gjbpiaje-1,8,True
gjccpkef-1,4,True
gjcdekio-1,7,False
gjcelkdo-1,5,False
gjcfgiii-1,2,False
gjcfkppn-1,6,False
gjcfobip-1,9,True
gjcgealf-1,15,False
gjcgjdog-1,7,False
gjchamhf-1,9,True
gjchcgnb-1,4,True
gjcihlmh-1,6,False
gjcjmkbc-1,9,True
gjckkkcc-1,9,True
gjcpdcco-1,5,False
gjdaicah-1,5,False
gjdaoekg-1,5,False
gjdfnegb-1,1,True
gjdhigmp-1,1,True
gjdminjh-1,6,False
gjeadbca-1,1,True
gjecljfo-1,1,True
gjeebbbi-1,8,True
gjeikhel-1,1,True
gjejegek-1,2,False
gjelnbdn-1,6,False
gjeofiej-1,6,False
gjeplkig-1,15,False
gjfafiff-1,9,True
gjfbfokh-1,2,False
gjfflpjh-1,6,False
gjffmpje-1,1,True
gjffngok-1,2,False
gjflejjk-1,6,False
gjflfnlm-1,2,False
gjflggla-1,6,False
gjflkbmg-1,1,True
gjfllhgp-1,6,False
gjgbkbil-1,13,True
gjgdkefb-1,1,True
gjgdnggb-1,2,False
gjgicflm-1,8,True
gjgieaho-1,6,False
gjgijamg-1,1,True
gjgjfhmm-1,9,True
gjgleogh-1,3,False
gjglodck-1,7,False
gjglpnmm-1,6,False
gjgmhhld-1,8,True
gjgpkkha-1,2,False
gjgpmbgm-1,7,False
gjhdfnnl-1,8,True
gjhkcmme-1,5,False
gjhmjdcn-1,5,False
gjiefiej-1,4,True
gjifkmeo-1,5,False
gjigdmlo-1,11,True
gjigpbdj-1,8,True
gjihikmd-1,7,False
gjihpoji-1,8,True
gjiicnnp-1,14,False
gjijdnff-1,8,True
gjijhgfk-1,14,False
gjijofmg-1,14,False
gjikhoag-1,8,True
gjiliefj-1,5,False
gjimfklh-1,7,False
gjiohaon-1,14,False
gjiokhpm-1,12,True
gjjbfcdk-1,7,False
gjjcmnlg-1,5,False
gjjdjopd-1,6,False
gjjehiic-1,7,False
gjjhfcnh-1,12,True
gjjhhbjd-1,5,False
gjjififa-1,5,False
gjjkihim-1,8,True
gjjobclb-1,5,False
gjjpiccj-1,9,True
gjjpicmp-1,15,False
gjkagfmm-1,15,False
gjkakgfg-1,5,False
gjkbpfcm-1,4,True
gjkdcpon-1,5,False
gjkehamd-1,6,False
gjkfgind-1,4,True
gjkflfff-1,5,False
gjkleaca-1,5,False
gjkmenge-1,5,False
gjkoedma-1,5,False
gjkpihfg-1,4,True
gjlagglj-1,4,True
gjlbadnm-1,5,False
gjlbljjj-1,4,True
gjlggehh-1,15,False
gjliiocb-1,5,False
gjljncce-1,5,False
gjmbaaim-1,7,False
gjmcmkph-1,5,False
gjmcokfk-1,5,False
gjmdocgf-1,12,True
gjmeinni-1,4,True
gjmhdbop-1,9,True
gjmjhggn-1,8,True
gjmnhckg-1,14,False
gjmockef-1,8,True
gjmpaalk-1,4,True
gjnfeege-1,8,True
gjnfjkbo-1,5,False
gjnfpbii-1,9,True
gjngfiml-1,5,False
gjnijcln-1,12,True
gjnjdbmj-1,4,True
gjnkfgnl-1,5,False
gjnkonch-1,11,True
gjnlhhcc-1,2,False
gjnololl-1,13,True
gjoaiapl-1,3,False
gjojpbgk-1,1,True
gjolnfnh-1,6,False
gjomjdak-1,9,True
gjomjila-1,5,False
gjonhhhp-1,15,False
gjoodaje-1,6,False
gjoojiop-1,1,True
gjopclgo-1,6,False
gjopekho-1,14,False
gjpalfgb-1,14,False
gjphcoaa-1,1,True
gjpldpem-1,1,True
gjplnneh-1,2,False
gjpogncn-1,12,True
gjppfjho-1,2,False
gjpppngp-1,9,True
gkacjeem-1,1,True
gkadbdej-1,7,False
gkadlghf-1,15,False
gkahmodc-1,2,False
gkajdgdc-1,12,True
gkajfhog-1,9,True
gkakmhip-1,2,False
gkaoakod-1,15,False
gkapgojc-1,3,False
gkbbbhpo-1,6,False
gkbegpag-1,6,False
gkbfcmfa-1,3,False
gkbnljjd-1,12,True
gkclmlbb-1,8,True
gkcmmajc-1,8,True
gkddfbdl-1,13,True
gkdfofnn-1,1,True
gkdjaicj-1,12,True
gkdkjcee-1,2,False
gkdoefaf-1,1,True
gkecblhc-1,15,False
gkehaigl-1,12,True
gkehdgcc-1,12,True
gkeifnio-1,12,True
gkepjhcj-1,12,True
gkfgnhbi-1,2,False
gkflegmo-1,12,True
gkfmjepl-1,12,True
gkgannfg-1,2,False
gkgbjegp-1,7,False
gkgkfcoh-1,5,False
gkglanna-1,3,False
gkgldegl-1,3,False
gkgleabm-1,3,False
gkhmbifm-1,2,False
gkichgaa-1,12,True
gkiojgmb-1,11,True
gkjefnpd-1,3,False
gkjnkbgf-1,2,False
gkjpchch-1,9,True
gklgoajm-1,7,False
gkllmpae-1,1,True
gklmaamb-1,3,False
gklngapf-1,2,False
gklomegb-1,7,False
gkmagmgi-1,12,True
gkmalnnk-1,9,True
gkmbafda-1,11,True
gkmbojjp-1,2,False
gkmcfphi-1,2,False
gkmcjjge-1,12,True
gkmhblmj-1,2,False
gkmiagfc-1,15,False
gkmjboch-1,9,True
gkmlaoco-1,2,False
gkmmnbgh-1,15,False
gknjnpkb-1,2,False
gkohehme-1,12,True
gkojdjha-1,11,True
gkojejgf-1,5,False
gkolaibe-1,1,True
gkopkndi-1,2,False
gkpahdoi-1,5,False
gkpdgomi-1,2,False
gkphgbbc-1,12,True
gkpjpbch-1,4,True
gkpjpklj-1,4,True
gkpogknj-1,3,False
gkpolaak-1,3,False
gkpoloig-1,2,False
gkppmikn-1,11,True
glabifng-1,11,True
glaeanej-1,12,True
glafphgk-1,7,False
glbagbnk-1,12,True
glbfifog-1,8,True
glbinili-1,5,False
glbjmljh-1,12,True
glbmcdpe-1,4,True
glbnkjgo-1,12,True
glcakjcd-1,4,True
glcbndlp-1,4,True
glcclhgo-1,12,True
glccogdf-1,5,False
glcdahbm-1,4,True
glcomoco-1,12,True
glcooigb-1,4,True
gldcjddm-1,15,False
glejfngh-1,5,False
glejlebp-1,5,False
glenaibj-1,12,True
gleogalh-1,4,True
glfaghio-1,5,False
glfcekpd-1,12,True
glfgjpcn-1,5,False
glfikgpi-1,5,False
glfkagik-1,4,True
glfkcmmo-1,4,True
glflkbfk-1,4,True
glfnfaek-1,12,True
glfnfhkl-1,4,True
glgcpcnk-1,3,False
glgcpecf-1,4,True
glgenmom-1,4,True
glggpaka-1,3,False
glghdcfn-1,4,True
glgmlapc-1,5,False
glhcbndb-1,3,False
glhhenbf-1,4,True
glhohgmb-1,12,True
glibljki-1,3,False
gllolnlg-1,12,True
glmjopbm-1,4,True
glnahdfa-1,12,True
glnbonob-1,11,True
glnhoacd-1,12,True
glnnkcgf-1,5,False
glodbfbf-1,11,True
gmajcmhi-1,12,True
gmanpcol-1,11,True
gmceodhj-1,11,True
gmcpllll-1,12,True
gmdbkggn-1,12,True
gmfblkln-1,12,True
gmgbokep-1,4,True
gmgcdonk-1,11,True
gmgdfpam-1,12,True
gmgdkdea-1,5,False
gmgfhbhp-1,11,True
gmgkjdne-1,11,True
gmgkmomn-1,12,True
gmgmgkig-1,11,True
gmgngpnp-1,11,True
gmgpjkjo-1,12,True
gmhekole-1,5,False
gmhjeanj-1,5,False
gmhldiof-1,11,True
gmhmedgb-1,3,False
gmhmpfpn-1,12,True
gmhmpooa-1,4,True
gmhpbdal-1,5,False
gmhpflhc-1,11,True
gmhpgedf-1,11,True
gmiacmnn-1,5,False
gmifmngn-1,11,True
gmihedhj-1,3,False
gmiliado-1,5,False
gmilibpb-1,12,True
gmilnjac-1,11,True
gmimemmi-1,12,True
gminkinm-1,5,False
gmjbjidb-1,12,True
gmjgkidi-1,12,True
gmjknifo-1,15,False
gmjnchcf-1,12,True
gmjnpekc-1,4,True
gmkglkie-1,12,True
gmkgpbam-1,11,True
gmkkiknp-1,5,False
gmklcdbd-1,15,False
gmkokopj-1,15,False
gmkpgfpf-1,4,True
gmlgbion-1,5,False
gmlilfhn-1,14,False
gmljccgh-1,14,False
gmljdjca-1,4,True
gmlkaijj-1,4,True
gmlohgam-1,4,True
gmmdgjdh-1,4,True
gmmeddab-1,15,False
gmmhhdkc-1,12,True
gmmjefbh-1,12,True
gmmjkkca-1,5,False
gmmkijin-1,12,True
gmmkodih-1,11,True
gmmlijbi-1,14,False
gmmmlkfd-1,12,True
gmmnpddo-1,12,True
gmmnpjoc-1,11,True
gmnbhakm-1,5,False
gmnegpnp-1,12,True
gmnelckh-1,12,True
gmnfghke-1,15,False
gmngbglc-1,12,True
gmnhcnmm-1,11,True
gmodjjkf-1,11,True
gmojblia-1,4,True
gmojinpm-1,12,True
gmokpplp-1,4,True
gmomkail-1,11,True
gmonelpp-1,11,True
gmoneomn-1,11,True
gmpaajhp-1,11,True
gmpafmmc-1,11,True
gmpbigpf-1,11,True
gmpdinpj-1,4,True
gmpfapam-1,12,True
gmpgebdo-1,11,True
gmpijjbj-1,11,True
gmpkkleg-1,12,True
gmpkndpd-1,11,True
gmpligpj-1,11,True
gmpnahfk-1,4,True
gmpojbod-1,12,True
gmpplehf-1,11,True
gnabckcd-1,11,True
gnaeejnf-1,4,True
gnaefjoi-1,12,True
gnaghoig-1,12,True
gnagjdlo-1,12,True
gnakabcc-1,12,True
gnakacii-1,11,True
gnalcege-1,11,True
gnbbejdh-1,12,True
gnbbgehk-1,9,True
gnbecjml-1,11,True
gnbhjnao-1,11,True
gnbhknkd-1,11,True
gnbikell-1,12,True
gnbjfhmc-1,3,False
gnblpljp-1,12,True
gnbmhffo-1,12,True
gnbocelf-1,4,True
gnbpnbke-1,12,True
gnceaplg-1,12,True
gnceellj-1,4,True
gncgjijj-1,3,False
gncglihi-1,12,True
gnchclkp-1,11,True
gnclhaap-1,11,True
gncmboho-1,12,True
gncoobam-1,3,False
gndeikbb-1,12,True
gndfdedg-1,11,True
gndflklg-1,11,True
gndgcheh-1,3,False
gndkeaka-1,5,False
gndonljo-1,11,True
gndpbmha-1,4,True
gneaaemj-1,4,True
gnebpgne-1,4,True
gnefdkej-1,12,True
gnejlfip-1,12,True
gnekigkn-1,12,True
gnelihlc-1,11,True
gnemkcpk-1,11,True
gnfaajae-1,11,True
gnfbpkpg-1,11,True
gnfilhhb-1,11,True
gnfjiojn-1,7,False
gnfjkkfb-1,5,False
gnfjmcin-1,12,True
gnfmmhmi-1,12,True
gnfngfkc-1,14,False
gnfopoak-1,11,True
gnfpndpp-1,12,True
gnfpojdd-1,11,True
gngahnjf-1,11,True
gngbcojn-1,12,True
gngbdeep-1,4,True
gngbfagb-1,12,True
gngbghhp-1,12,True
gngeimcg-1,12,True
gnghfhhm-1,5,False
gngipndl-1,4,True
gngldlgd-1,5,False
gngnbipk-1,4,True
gnhbbpgl-1,5,False
gnheaafc-1,5,False
gnhfgcfh-1,5,False
gnhfpjcl-1,3,False
gnhgihpd-1,12,True
gnhgngkn-1,12,True
gnhhccai-1,3,False
gnhhfnjm-1,4,True
gnhhgomk-1,12,True
gnhifape-1,12,True
gnhigelb-1,4,True
gnhionph-1,12,True
gnhojcli-1,12,True
gnhpapnm-1,4,True
gnhpelaa-1,11,True
gniahhdd-1,3,False
gnifnmad-1,5,False
gnigboae-1,4,True
gnihmdjk-1,3,False
gnijjjon-1,4,True
gnimnijk-1,12,True
gnippnne-1,4,True
gnjaepom-1,4,True
gnjafnfl-1,5,False
gnjalhoa-1,11,True
gnkadlfo-1,12,True
gnkaihma-1,11,True
gnkbclha-1,11,True
gnkffamh-1,11,True
gnkhnnbp-1,12,True
gnkjddjh-1,4,True
gnkocagp-1,12,True
gnkoepgd-1,4,True
gnlepfkh-1,4,True
gnlkbjdl-1,4,True
gnmcneei-1,4,True
gnmdgcal-1,5,False
gnmdlegk-1,12,True
gnmdoogn-1,12,True
gnmeficp-1,4,True
gnmejhfb-1,5,False
gnmfbbld-1,7,False
gnmikcbi-1,11,True
gnmjbdpf-1,5,False
gnmjelbk-1,12,True
gnmlbcej-1,2,False
gnmllkom-1,12,True
gnmocjkg-1,12,True
gnmogofh-1,11,True
gnmomeka-1,12,True
gnnjplfo-1,12,True
gnobkiek-1,12,True
gnofclmf-1,4,True
gnohhife-1,4,True
gnokdpde-1,12,True
gnokfedn-1,12,True
gnopbchd-1,4,True
gnpbfdlg-1,3,False
gnpebaod-1,12,True
gnpfknob-1,12,True
gnpgaccf-1,2,False
gnpkgpak-1,4,True
gnpladni-1,4,True
goabpibl-1,14,False
goadgfbj-1,4,True
goafdafg-1,12,True
goakejdj-1,12,True
gobahofk-1,4,True
gobbebho-1,12,True
gobdekoe-1,5,False
gobfjlnn-1,4,True
gobiobee-1,4,True
gocigplm-1,4,True
gocjgeph-1,12,True
godbeodk-1,11,True
godbfcel-1,4,True
godfnamp-1,5,False
godnjiof-1,12,True
godoffad-1,12,True
godojkig-1,4,True
goecbngd-1,5,False
goecghkh-1,4,True
goeecmhj-1,12,True
goehdiek-1,2,False
goelgaff-1,4,True
gofacien-1,2,False
gofceiie-1,2,False
gofgdljg-1,5,False
gofgldlm-1,14,False
gofgpeom-1,14,False
gofhbbla-1,3,False
gofinkgg-1,3,False
gofkoodl-1,5,False
gogaiann-1,7,False
gogbillj-1,9,True
gogfeikb-1,8,True
gogolpde-1,6,False
gogpdijl-1,9,True
gogpkdih-1,7,False
gohaambg-1,9,True
gohamnfg-1,2,False
gohbbcif-1,7,False
gohebchl-1,11,True
goicndpf-1,1,True
goijbfmc-1,2,False
goilmkoi-1,4,True
goimjabg-1,11,True
goimmane-1,4,True
goimphcj-1,11,True
goipemaa-1,7,False
gojfioki-1,4,True
gojhpmfp-1,4,True
gojkenaa-1,9,True
gojoheha-1,12,True
gojppjna-1,4,True
gokbahhl-1,11,True
gokbcjon-1,4,True
gokbnleb-1,4,True
gokbplbf-1,12,True
gokcbpka-1,12,True
gokdnkja-1,12,True
gokeflld-1,12,True
gokeicle-1,12,True
gokeiodi-1,4,True
gokfemki-1,5,False
gokfenid-1,4,True
gokgbgmg-1,11,True
gokgcfeh-1,3,False
gokkeccc-1,12,True
gokmdhlo-1,11,True
gokmebcp-1,4,True
gokmgobi-1,3,False
gokmjdaf-1,4,True
golboopn-1,11,True
gollgelf-1,11,True
gooidjlg-1,15,False
gookemme-1,12,True
gpbeooil-1,12,True
gpcjgldn-1,11,True
gpcofmnm-1,12,True
gpcpahpk-1,12,True
gpdalgan-1,11,True
gpdcgeib-1,12,True
gpdclidf-1,4,True
gpdjneof-1,11,True
gpdmcbma-1,12,True
gpdpblbm-1,12,True
gpedhjek-1,12,True
gpendfbo-1,12,True
gpepadkm-1,12,True
gpfafjjj-1,12,True
gpfalgij-1,11,True
gpfamcdj-1,11,True
gpfbbheh-1,4,True
gpfladjb-1,12,True
gpflimce-1,5,False
gpfmdahh-1,5,False
gpfmjjkj-1,12,True
gpfnbkbf-1,12,True
gpfnhmcn-1,5,False
gpgajegp-1,5,False
gpgbiege-1,12,True
gpgdiakn-1,2,False
gpgdlmea-1,12,True
gpgeglni-1,12,True
gpggccdb-1,12,True
gpggckfn-1,12,True
gpggkabm-1,15,False
gpggpmbd-1,15,False
gpghnkjf-1,11,True
gpgkipfa-1,12,True
gpgkpmjj-1,12,True
gpglbhpg-1,12,True
gphajidd-1,5,False
gphbblfl-1,11,True
gphbfhne-1,4,True
gphcamap-1,12,True
gphcdfec-1,12,True
gphchdkc-1,12,True
gphckiaj-1,12,True
gphmbhdb-1,4,True
gphopgep-1,11,True
gphpjdlb-1,11,True
gpiopmgk-1,15,False
gpipbcpb-1,5,False
gpipkkcc-1,5,False
gpjdlfeb-1,11,True
gpjgbcpe-1,12,True
gpjhbbce-1,4,True
gpjheogf-1,11,True
gpjibiab-1,5,False
gpjigfgf-1,12,True
gpjlbbgc-1,11,True
gpjlokbp-1,11,True
gpjngcif-1,11,True
gpjpbbbe-1,11,True
gpkdibhi-1,12,True
gpkndndi-1,4,True
gpldleod-1,12,True
gplhjhhe-1,12,True
gplmeofg-1,15,False
gpmeadod-1,7,False
gpmeiica-1,5,False
gpmhagfo-1,4,True
gpmhflmh-1,4,True
gpmjhlcp-1,12,True
gpmlnalh-1,3,False
gpmnpami-1,4,True
gpnaooco-1,11,True
gpnbgjai-1,11,True
gpnejpmc-1,3,False
gpnfidbj-1,3,False
gpnjknkc-1,4,True
gpnmjbdl-1,5,False
gpnpkhan-1,5,False
gpohhpbp-1,9,True
gpoidhbg-1,2,False
gpoifkgl-1,9,True
gpoilaln-1,7,False
gpomecfb-1,15,False
gpoppdcc-1,12,True
gppadcpg-1,3,False
gppcaapg-1,11,True
gppdgcbn-1,2,False
gppmhokg-1,12,True
haaebdbo-1,4,True
haaelbgo-1,3,False
haaockep-1,2,False
haaonaok-1,1,True
haappble-1,7,False
habbbbce-1,12,True
habbeigk-1,12,True
habbgggi-1,12,True
habcacll-1,5,False
habcclee-1,12,True
habeaiom-1,12,True
habfdhgi-1,5,False
habikjhd-1,9,True
habkfdoo-1,3,False
habmfocg-1,3,False
haboijfh-1,5,False
habpkajp-1,3,False
haccfeei-1,3,False
haccpmki-1,1,True
hacdpohi-1,6,False
haceaplm-1,1,True
hachhpli-1,2,False
hacifeoi-1,9,True
haciloba-1,2,False
hackdlbg-1,1,True
haclidlc-1,2,False
haclpjeo-1,6,False
hacmikoe-1,11,True
hacmooaa-1,2,False
hacnokhp-1,1,True
hacofmik-1,1,True
hacokgea-1,9,True
hadchlad-1,1,True
hadcmajl-1,11,True
hadfilbc-1,12,True
hadkahhb-1,4,True
hadokifa-1,12,True
hadoookm-1,3,False
haecmmhd-1,3,False
haedgpep-1,3,False
haedifij-1,3,False
haehbbjg-1,11,True
haeiaemd-1,2,False
haekekck-1,2,False
haekpplh-1,2,False
haelhfhi-1,2,False
hafachel-1,6,False
hafbgfne-1,12,True
hafhcleh-1,5,False
hafidghi-1,9,True
hafjadik-1,5,False
hafjfhkh-1,12,True
hafjgeoi-1,2,False
hafkikmg-1,5,False
hafklgom-1,9,True
hafnfgdp-1,7,False
hafnjbpk-1,7,False
hafogdao-1,7,False
hafpgchl-1,11,True
hafphmkj-1,11,True
hafpimdh-1,9,True
hagbnefn-1,7,False
hagcegfg-1,9,True
haggaeoe-1,12,True
hahaigpo-1,4,True
hahbmggl-1,3,False
hahckidl-1,5,False
hahcklea-1,5,False
hahdbomd-1,12,True
hahegjgb-1,4,True
hahembml-1,11,True
haheofdk-1,4,True
hahffpeg-1,11,True
hahfibnn-1,4,True
hahfkggh-1,12,True
hahflpoc-1,4,True
hahgfjdd-1,12,True
haifabec-1,12,True
haifmfpc-1,12,True
haiimdol-1,12,True
haiiohgj-1,15,False
hajaokfe-1,9,True
hajkjajp-1,11,True
hajlkfpo-1,12,True
haklogpp-1,11,True
hakmbgbm-1,11,True
halfmbek-1,12,True
hallgbog-1,12,True
halnehml-1,12,True
hamnbiep-1,7,False
hapjmmkd-1,11,True
hbadcpgl-1,11,True
hbbicano-1,12,True
hbbpnhgd-1,12,True
hbcaejke-1,5,False
hbcjcmll-1,11,True
hbckllkm-1,6,False
hbckmbef-1,9,True
hbcljcfa-1,4,True
hbcmgjhf-1,3,False
hbcmmnlc-1,5,False
hbcmnokj-1,3,False
hbcnhaog-1,4,True
hbcpnnah-1,12,True
hbdadegp-1,11,True
hbdajfje-1,5,False
hbdcdmci-1,11,True
hbddekif-1,3,False
hbddjidn-1,3,False
hbddpjhj-1,4,True
hbdgbgnl-1,5,False
hbdjdohf-1,4,True
hbdjmhje-1,12,True
hbdkbbie-1,4,True
hbdkfpld-1,4,True
hbdlgbda-1,3,False
hbdnnimm-1,4,True
hbdochgo-1,4,True
hbfnbhpb-1,12,True
hbfpmmik-1,11,True
hbhicoko-1,4,True
hbhkjngm-1,5,False
hbhlpjfh-1,3,False
hbhocaod-1,7,False
hbhoeone-1,12,True
hbhpeleh-1,12,True
hbicnolc-1,11,True
hbiomjme-1,12,True
hbjdjddo-1,9,True
hbjfaomi-1,12,True
hbjieoig-1,4,True
hbjifjpe-1,4,True
hbjmblni-1,4,True
hbjnmamd-1,12,True
hbjodcjk-1,4,True
hbkbgmdh-1,12,True
hbkccgjl-1,3,False
hbkclhcm-1,12,True
hbkdjlhl-1,12,True
hbkdmalc-1,12,True
hbkefggf-1,4,True
hbkhedmd-1,12,True
hbkjgaoo-1,12,True
hbkjifdm-1,12,True
hbkjmpak-1,11,True
hbkldahc-1,4,True
hbkmlfeo-1,4,True
hbkokgej-1,5,False
hblaomgl-1,12,True
hblcbfop-1,11,True
hbldognh-1,12,True
hblhhbgl-1,4,True
hbljbefk-1,12,True
hblkchcm-1,12,True
hblmgbeh-1,4,True
hblnaeon-1,12,True
hblpolcd-1,5,False
hcahpblo-1,4,True
hcfggjlh-1,12,True
hcmgagmi-1,12,True
hcmnclmb-1,1,True
hcmndokl-1,6,False
hcmnpffm-1,6,False
hcnalhkk-1,8,True
hcncdjnb-1,1,True
hcndcgcn-1,9,True
hcnjiefj-1,7,False
hcnmnjbi-1,6,False
hcnnachn-1,6,False
hcnpnlno-1,1,True
hcoadgdn-1,1,True
hcoafdik-1,8,True
hcobdfkn-1,1,True
hcoeebmn-1,1,True
hcoefcgo-1,8,True
hcoijfcn-1,9,True
hcoilgik-1,7,False
hcooibpg-1,7,False
hcpeogcd-1,1,True
hcpgedlp-1,6,False
hcpgicjb-1,2,False
hcpgjipj-1,1,True
hcpgpigp-1,8,True
hcpiogpj-1,9,True
hcpllpkc-1,7,False
hcplnmdc-1,15,False
hcpmppcd-1,9,True
hcppiaog-1,1,True
hdaonnhe-1,9,True
hdbehloh-1,2,False
hdbghokk-1,9,True
hdbkeejl-1,11,True
hdcbgibf-1,15,False
hdcgggio-1,9,True
hdchijcn-1,2,False
hdclaccf-1,6,False
hdcoehog-1,2,False
hddbbjjn-1,9,True
hddhokmn-1,9,True
hddiapfa-1,2,False
hddihhnk-1,11,True
hddnjoli-1,9,True
hdecbndp-1,8,True
hdeeaeni-1,15,False
hdeepmga-1,9,True
hdehkakf-1,15,False
hdelppag-1,1,True
hdemcmmf-1,15,False
hdemfjpl-1,2,False
hdenefem-1,7,False
hdenpenm-1,7,False
hdfaihjj-1,6,False
hdfajpjg-1,6,False
hdfhdpno-1,6,False
hdfiaahj-1,6,False
hdfincmo-1,6,False
hdfioaei-1,8,True
hdfonhhd-1,1,True
hdfpaabb-1,1,True
hdgcnbpa-1,9,True
hdgfneci-1,6,False
hdhanngf-1,9,True
hdhclgap-1,9,True
hdhgiaak-1,15,False
hdhjmbal-1,6,False
hdhjnbhc-1,1,True
hdhjnkpj-1,6,False
hdhkcoco-1,6,False
hdhlikaf-1,1,True
hdhljejp-1,1,True
hdhpbgmd-1,1,True
hdhpcnpd-1,2,False
hdibfifp-1,1,True
hdiipnmb-1,8,True
hdijjflo-1,9,True
hdijligh-1,7,False
hdikkfpb-1,13,True
hdimilhf-1,6,False
hdinhfji-1,7,False
hdjdceeg-1,5,False
hdjelnel-1,9,True
hdjenjbe-1,9,True
hdjfbdkd-1,15,False
hdjmikfg-1,7,False
hdkahpom-1,9,True
hdkbehhn-1,9,True
hdkfcedn-1,9,True
hdkgemah-1,7,False
hdkgmhkl-1,7,False
hdkhinfi-1,6,False
hdkiakma-1,9,True
hdlbopfk-1,2,False
hdlcnoha-1,9,True
hdlebgff-1,9,True
hdlgfime-1,9,True
hdlhcdma-1,11,True
hdliakho-1,11,True
hdligamj-1,15,False
hdliglkd-1,9,True
hdlkiaip-1,9,True
hdlkjgho-1,9,True
hdllfolh-1,9,True
hdllidin-1,15,False
hdllknnb-1,1,True
hdlmgmjg-1,9,True
hdlogeii-1,9,True
hdlomnld-1,9,True
hdmedbdb-1,7,False
hdmihojm-1,8,True
hdnenfgm-1,2,False
hdnnbmlo-1,15,False
hdognbhk-1,11,True
hdonlppb-1,6,False
hdonndlc-1,6,False
hdpgcmam-1,1,True
hdpgghin-1,2,False
hdphhnaf-1,1,True
hdphkbaa-1,6,False
hdpicgee-1,1,True
hdpippda-1,1,True
hdpjkida-1,1,True
hdpjnmmh-1,1,True
hdpopjhg-1,1,True
heacamfc-1,9,True
heaeomkc-1,15,False
heafpjmj-1,9,True
heaiocbh-1,9,True
heajohhm-1,6,False
heajohoh-1,9,True
heakealp-1,1,True
heaoelbi-1,9,True
heapfkfd-1,15,False
heapmjmp-1,9,True
hebbdabf-1,9,True
hebehehc-1,9,True
hebfjlfi-1,7,False
hebfnjbk-1,15,False
hebiiknn-1,6,False
hebkgfii-1,2,False
heblbbap-1,9,True
hebmoadf-1,9,True
hebmoieo-1,15,False
hebninge-1,9,True
hecdipnm-1,8,True
hecllapk-1,9,True
hedamcbf-1,5,False
hedimgca-1,9,True
hediopej-1,15,False
hedklgjf-1,9,True
hedlclhc-1,9,True
hedmbiii-1,9,True
hedmmfpj-1,9,True
hednohfn-1,11,True
hedojnbg-1,15,False
hedokpoo-1,15,False
hedpefmf-1,15,False
heeedcej-1,15,False
heefmedm-1,15,False
heefnlcc-1,6,False
hefebpjo-1,6,False
hefedeip-1,1,True
hefejona-1,8,True
hefnmbjf-1,2,False
hegaeedl-1,2,False
hegaimeb-1,2,False
hegapolm-1,1,True
heghhbfe-1,1,True
heghhbpd-1,1,True
hegknkgp-1,2,False
heglkkbb-1,1,True
heglkmbo-1,1,True
hegndhpa-1,2,False
hehcjiof-1,8,True
hehihkld-1,11,True
hehklieh-1,8,True
hehkphec-1,2,False
hehlamnf-1,11,True
hehlckdj-1,1,True
hehlgdek-1,6,False
hehlhkdg-1,8,True
hehniddh-1,8,True
heickpjb-1,6,False
heiemhfb-1,9,True
heifakok-1,11,True
heigffbh-1,11,True
heiglnna-1,8,True
heihbbkb-1,1,True
heihdhmf-1,2,False
heihelkl-1,1,True
heiiagkp-1,11,True
heikajdc-1,1,True
heikbapp-1,1,True
hejjilag-1,15,False
hejkhbdf-1,2,False
hejkkoho-1,9,True
hejklclo-1,12,True
hejkmmha-1,15,False
hejkndng-1,12,True
hejmhcdn-1,12,True
hejnhihp-1,12,True
hejpnnok-1,5,False
hekbagna-1,4,True
hekedbho-1,12,True
hekeploi-1,11,True
hekfgdbp-1,4,True
